employee_id,year,tenure_years,EES_overall,JSS_overall,LIS_overall,num_surveys_year,department,role,EES_overall_norm,JSS_overall_norm,LIS_overall_norm,EES_prev,delta_EES,JSS_prev,delta_JSS,LIS_prev,delta_LIS,attrition_next_year,predicted_attrition_risk
695c39e7ce90b13220851f54,2025,3,2.094670600525585,2.4597739445469053,3.1604378700484093,3,Information Technology,Senior Software Engineer,0.4189341201051171,0.491954788909381,0.6320875740096819,3.209029319685144,-1.1143587191595583,3.1953401492551023,-0.735566204708197,3.985656721593291,-0.8252188515448822,0,0.3333333333333333
695c39e7ce90b13220851f55,2025,3,2.760070551594968,3.2511276159356632,3.9584889948871416,3,Human Resources,Executive,0.5520141103189935,0.6502255231871327,0.7916977989774283,3.132758941147028,-0.3726883895520601,3.928680667474938,-0.6775530515392747,4.555050648735228,-0.5965616538480862,0,0.18
695c39e7ce90b13220851f56,2025,3,3.2178232742834525,2.5084735655003536,3.2910392367644627,3,Human Resources,Associate,0.6435646548566905,0.5016947131000707,0.6582078473528925,3.0423980492768994,0.1754252250065531,3.2269785529540016,-0.718504987453648,2.934048276814268,0.356990959950195,0,0.08666666666666667
695c39e7ce90b13220851f57,2025,3,4.0615000053747705,3.2265436716654974,2.9741102800416663,3,Human Resources,Senior Executive,0.8123000010749541,0.6453087343330994,0.5948220560083333,2.689409964041376,1.3720900413333943,3.164939822483924,0.0616038491815733,2.724817906893382,0.2492923731482843,0,0.08333333333333333
695c39e7ce90b13220851f58,2025,3,2.5193901102171083,1.596115014671306,1.662458951541299,3,Administration,Assistant General Manager,0.5038780220434217,0.3192230029342612,0.3324917903082598,3.070548751270642,-0.5511586410535343,3.793478350582324,-2.1973633359110174,1.7282868397304632,-0.065827888189164,0,0.4533333333333333
695c39e7ce90b13220851f59,2025,3,3.056405213806687,3.2061134122493264,3.4661371718413783,3,Information Technology,Architect,0.6112810427613373,0.6412226824498652,0.6932274343682756,3.145240054164668,-0.0888348403579812,3.5524934857017083,-0.3463800734523818,4.656683856332854,-1.1905466844914754,0,0.28
695c39e7ce90b13220851f5a,2025,3,3.5430510068912757,2.015921388071217,3.258985567380584,3,Administration,Executive,0.708610201378255,0.4031842776142434,0.6517971134761168,2.4462541487923564,1.096796858098919,4.081753266351754,-2.0658318782805365,2.9154222560029077,0.3435633113776766,0,0.15666666666666668
695c39e7ce90b13220851f5b,2025,3,4.67684793185711,3.344132599589334,3.432549572632827,3,Information Technology,UI/UX Designer,0.935369586371422,0.6688265199178668,0.6865099145265654,3.125181067224199,1.551666864632911,2.7146003324700687,0.6295322671192651,3.4033993011191663,0.0291502715136604,0,0.11666666666666667
695c39e7ce90b13220851f5c,2025,3,2.0455458806620763,1.7874677988848795,4.511572171443375,3,Information Technology,Associate Software Engineer,0.4091091761324152,0.3574935597769759,0.9023144342886752,2.878099960986716,-0.8325540803246398,4.290073375983637,-2.502605577098757,3.018466735022304,1.4931054364210716,0,0.27666666666666667
695c39e7ce90b13220851f5d,2025,3,2.853405848150692,2.83639977695921,3.3806279164010595,3,Information Technology,Associate UI/UX Designer,0.5706811696301384,0.567279955391842,0.6761255832802119,2.354550141252614,0.4988557068980777,1.3981439575962589,1.438255819362951,3.1746332022836867,0.2059947141173728,0,0.06666666666666667
695c39e7ce90b13220851f5f,2025,3,3.117211479728885,3.401506068974905,2.4154248756480667,3,Administration,Intern,0.623442295945777,0.680301213794981,0.4830849751296133,2.4648323710919886,0.6523791086368966,1.0,2.401506068974905,1.7462575243197829,0.6691673513282841,0,0.04
695c39e7ce90b13220851f61,2025,3,3.476106242474428,3.096865163655294,4.3069445170900735,3,Information Technology,Project Manager,0.6952212484948855,0.6193730327310588,0.8613889034180147,3.830616681529824,-0.3545104390553959,4.289276479499869,-1.1924113158445753,3.513014325358649,0.7939301917314241,0,0.08333333333333333
695c39e7ce90b13220851f62,2025,3,3.6491938393698815,2.95274675170507,3.941182690902802,3,Information Technology,UI/UX Lead,0.7298387678739763,0.590549350341014,0.7882365381805604,3.1161913273858683,0.5330025119840132,3.61705024739588,-0.6643034956908096,4.03516966534007,-0.0939869744372678,0,0.12333333333333334
695c39e7ce90b13220851f63,2025,3,2.5284498324286613,1.7330034145931763,1.969284624198938,3,Information Technology,Administrator,0.5056899664857323,0.3466006829186352,0.3938569248397876,4.033546417242434,-1.5050965848137725,3.6942643514694216,-1.9612609368762453,3.587417382028699,-1.618132757829761,0,0.77
695c39e7ce90b13220851f64,2025,3,1.695304035612642,2.482034405040484,2.249590412351988,3,Information Technology,Administrator,0.3390608071225284,0.4964068810080967,0.4499180824703976,2.7229627303276427,-1.0276586947150008,2.095595682225829,0.3864387228146544,3.919744159902807,-1.6701537475508186,0,0.38
695c39e7ce90b13220851f65,2025,3,3.3497038191335227,4.021430469677148,4.434765921432196,3,Human Resources,Senior Executive,0.6699407638267045,0.8042860939354297,0.8869531842864392,4.539716310271648,-1.1900124911381251,3.0117755903440817,1.0096548793330666,4.029714500103418,0.4050514213287783,0,0.17666666666666667
695c39e7ce90b13220851f66,2025,3,3.938137215114844,4.211870745501863,3.8610720039207713,3,Administration,General Manager,0.7876274430229687,0.8423741491003727,0.7722144007841543,3.251688261333858,0.6864489537809857,3.212666537032809,0.9992042084690542,3.699707790591879,0.1613642133288926,0,0.06666666666666667
695c39e7ce90b13220851f67,2025,3,1.0871007765405998,1.4464985634886118,2.2100195742431925,3,Human Resources,Senior Executive,0.2174201553081199,0.2892997126977223,0.4420039148486385,3.159034082566844,-2.0719333060262444,2.4769689853067054,-1.0304704218180936,3.715490797059599,-1.5054712228164062,0,0.8133333333333334
695c39e7ce90b13220851f68,2025,3,2.9594968914884285,2.637074850803625,4.134525848585826,3,Administration,Assistant General Manager,0.5918993782976857,0.5274149701607251,0.8269051697171651,3.7357062823557072,-0.7762093908672787,2.8707761771954825,-0.233701326391857,3.063090567768503,1.0714352808173224,0,0.13333333333333333
695c39e7ce90b13220851f69,2025,3,3.374412496620561,2.2227895310004038,3.188149211708742,3,Human Resources,Assistant Manager,0.6748824993241123,0.4445579062000807,0.6376298423417485,2.8670991856882875,0.5073133109322736,2.715258763668465,-0.4924692326680615,2.4375615533626034,0.7505876583461388,0,0.10666666666666667
695c39e7ce90b13220851f6b,2025,3,4.41562460949131,3.5477787966839944,2.890533491157508,3,Administration,Team Lead,0.883124921898262,0.7095557593367989,0.5781066982315015,3.233426342713261,1.1821982667780486,2.473686032424727,1.0740927642592673,2.6436682069116126,0.2468652842458949,0,0.07333333333333333
695c39e7ce90b13220851f6c,2025,3,3.1868933088670177,3.884578060211952,3.7206441175346736,3,Information Technology,Associate Project Manager,0.6373786617734035,0.7769156120423903,0.7441288235069348,2.9870960782190314,0.1997972306479862,3.0310913909086965,0.8534866693032552,4.287207408379988,-0.5665632908453144,0,0.20333333333333334
695c39e7ce90b13220851f6d,2025,3,3.470789644685546,3.690114497551952,4.325981253642705,3,Human Resources,Assistant General Manager,0.6941579289371094,0.7380228995103905,0.8651962507285409,2.9155504151736777,0.5552392295118689,4.075487253021767,-0.3853727554698145,3.849437840443101,0.4765434131996042,0,0.23666666666666666
695c39e7ce90b13220851f6f,2025,3,3.681984597980838,4.1224265701643095,2.9904161343230085,3,Administration,Senior Manager,0.7363969195961676,0.8244853140328618,0.5980832268646017,3.730885413402489,-0.0489008154216503,4.285667925392207,-0.163241355227897,3.1096763477446423,-0.1192602134216338,0,0.06333333333333334
695c39e7ce90b13220851f70,2025,3,4.244697278648754,4.0195424942147175,3.3378628567527446,3,Human Resources,Team Lead,0.8489394557297508,0.8039084988429435,0.6675725713505489,4.191667152729719,0.0530301259190357,4.478776496021983,-0.4592340018072649,4.4287684091931805,-1.090905552440436,0,0.22666666666666666
695c39e7ce90b13220851f71,2025,3,4.102132403650341,2.8491012281607,4.1338020565151625,3,Administration,Assistant General Manager,0.8204264807300682,0.5698202456321401,0.8267604113030325,2.793490501965872,1.308641901684469,2.5330975720632463,0.3160036560974539,2.974531845921636,1.1592702105935269,0,0.04666666666666667
695c39e7ce90b13220851f72,2025,3,4.363031548375777,3.0702412869546665,2.9898793771119374,3,Human Resources,Assistant General Manager,0.8726063096751554,0.6140482573909333,0.5979758754223875,3.77861914844362,0.5844123999321571,4.649115883008954,-1.5788745960542876,3.88852309311504,-0.8986437160031024,0,0.12
695c39e7ce90b13220851f73,2025,3,4.23549022037002,3.4352653553130263,2.6482503594025357,3,Human Resources,Assistant Manager,0.8470980440740041,0.6870530710626053,0.5296500718805071,2.661790104514126,1.5737001158558943,2.0031509457063152,1.432114409606711,2.840371830965133,-0.1921214715625976,0,0.04666666666666667
695c39e7ce90b13220851f74,2025,3,3.725803475476973,3.3526843159459085,4.399189516592036,3,Information Technology,Software Engineer,0.7451606950953946,0.6705368631891817,0.8798379033184072,1.892509964931817,1.833293510545156,1.3384307540788971,2.014253561867011,1.4002479989289132,2.9989415176631224,0,0.02666666666666667
695c39e7ce90b13220851f75,2025,3,2.8811896352337785,2.329879377423654,3.038490577159282,3,Administration,Executive,0.5762379270467557,0.4659758754847308,0.6076981154318564,2.8889099045487496,-0.0077202693149711,3.6940322038966817,-1.3641528264730276,2.860968237203049,0.1775223399562331,0,0.2733333333333333
695c39e7ce90b13220851f76,2025,3,1.4063666836787707,1.8255766426656663,1.9693106774612223,3,Human Resources,Assistant Manager,0.2812733367357541,0.3651153285331333,0.3938621354922444,3.5634295059474743,-2.157062822268704,1.891942543957376,-0.066365901291709,2.432850036129743,-0.4635393586685206,0,0.6266666666666667
695c39e7ce90b13220851f79,2025,3,1.9292159281723067,1.8535995762244235,1.672618332737949,3,Information Technology,Architect,0.3858431856344613,0.3707199152448847,0.3345236665475897,2.827856517106021,-0.8986405889337141,3.8710834890585577,-2.0174839128341344,4.450390584646423,-2.7777722519084738,0,0.77
695c39e7ce90b13220851f7a,2025,3,2.8580532097763136,3.1912686865100195,3.3177339025614563,3,Information Technology,Administrator,0.5716106419552627,0.6382537373020039,0.6635467805122912,3.071651295996366,-0.2135980862200526,2.811888498423213,0.3793801880868064,3.658594915230122,-0.3408610126686651,0,0.13333333333333333
695c39e7ce90b13220851f7b,2025,3,4.086677328830166,3.8229830784799375,4.391096600166597,3,Information Technology,Associate QA Engineer,0.8173354657660331,0.7645966156959875,0.8782193200333195,3.853005427519744,0.233671901310422,4.110214494499582,-0.2872314160196443,3.30858259021182,1.0825140099547772,0,0.15666666666666668
695c39e7ce90b13220851f7c,2025,3,1.0584066478214902,1.8555740946755124,3.712436845002356,3,Administration,Senior Manager,0.211681329564298,0.3711148189351024,0.7424873690004712,1.3706228873106747,-0.3122162394891845,1.6169220786796987,0.2386520159958136,1.6208253909551131,2.091611454047243,0,0.07
695c39e7ce90b13220851f7d,2025,3,2.300311329824018,2.107656766430912,2.805582668408253,3,Information Technology,Associate Project Manager,0.4600622659648036,0.4215313532861824,0.5611165336816506,2.2512057859942924,0.0491055438297256,2.885191777326031,-0.7775350108951189,4.406850874895614,-1.6012682064873611,0,0.36
695c39e7ce90b13220851f7e,2025,3,2.9564791506986343,3.041176186607116,3.7323665701411897,3,Human Resources,Assistant General Manager,0.5912958301397269,0.6082352373214233,0.7464733140282379,1.1241790325282168,1.8323001181704173,2.6278678324034592,0.4133083542036568,2.531577803278928,1.200788766862262,0,0.10666666666666667
695c39e7ce90b13220851f7f,2025,3,3.295252086477112,3.365661227849372,3.7317107693606815,3,Administration,Executive,0.6590504172954225,0.6731322455698743,0.7463421538721363,4.373904985598779,-1.0786528991216668,4.863490404374115,-1.4978291765247436,3.576476401520132,0.1552343678405501,0,0.16333333333333333
695c39e7ce90b13220851f80,2025,3,3.2402167976451146,3.06429525908338,3.916212544131015,3,Administration,Associate,0.6480433595290229,0.6128590518166759,0.783242508826203,1.443483123515585,1.7967336741295297,1.0,2.06429525908338,1.3947521477428722,2.521460396388143,0,0.006666666666666667
695c39e7ce90b13220851f82,2025,3,5.0,4.546641488088652,4.129065853572093,3,Information Technology,Software Engineer,1.0,0.9093282976177304,0.8258131707144185,3.6755763222129474,1.3244236777870526,3.447836336275886,1.0988051518127664,3.5374107504453223,0.5916551031267705,0,0.09333333333333334
695c39e7ce90b13220851f83,2025,3,3.2292186131202927,2.730098780583533,2.044192723832097,3,Administration,Executive,0.6458437226240585,0.5460197561167066,0.4088385447664194,3.2349140307409634,-0.0056954176206707,3.006853645850931,-0.2767548652673981,2.456068797189741,-0.4118760733576438,0,0.22333333333333333
695c39e7ce90b13220851f87,2025,3,2.4434595822751253,3.311656131892854,3.0367881925939426,3,Administration,Team Lead,0.4886919164550251,0.6623312263785708,0.6073576385187885,2.986174772034649,-0.5427151897595239,2.6328314052724773,0.6788247266203769,2.580435320993831,0.4563528716001115,0,0.11666666666666667
695c39e7ce90b13220851f89,2025,3,3.328378878532092,2.3637220471389098,4.444792600609739,3,Human Resources,Assistant Manager,0.6656757757064182,0.4727444094277819,0.8889585201219479,3.406579072838853,-0.0782001943067616,3.875665510064725,-1.5119434629258146,3.4985295981520848,0.9462630024576546,0,0.13
695c39e7ce90b13220851f8a,2025,3,3.057882620917574,1.0,1.9233123896544992,3,Information Technology,Associate QA Engineer,0.6115765241835148,0.2,0.3846624779308998,3.4977678840074207,-0.4398852630898466,2.316776719779403,-1.3167767197794031,1.6969773659244445,0.2263350237300547,0,0.27666666666666667
695c39e7ce90b13220851f8b,2025,3,3.477594098319389,2.5906447916383537,1.595758062018276,3,Administration,Senior Manager,0.6955188196638777,0.5181289583276707,0.3191516124036552,2.607933965392269,0.8696601329271201,3.654146010458757,-1.0635012188204027,2.970613131008914,-1.3748550689906385,0,0.2966666666666667
695c39e7ce90b13220851f8e,2025,3,2.228175864800199,1.890046246828772,1.9602881707890871,3,Administration,Team Lead,0.4456351729600397,0.3780092493657544,0.3920576341578174,4.320357844191692,-2.0921819793914933,4.324835587978434,-2.434789341149662,3.068387049476949,-1.108098878687862,0,0.8666666666666667
695c39e7ce90b13220851f92,2025,3,1.885289708388756,3.692807126132613,3.451572407245699,3,Information Technology,Project Manager,0.3770579416777512,0.7385614252265227,0.6903144814491398,1.959475695763276,-0.0741859873745198,2.352374634779441,1.3404324913531722,2.8960755800681524,0.5554968271775467,0,0.05
695c39e7ce90b13220851f93,2025,3,3.462890340250128,3.8580858762691865,2.688616063869524,3,Administration,Senior Manager,0.6925780680500255,0.7716171752538373,0.5377232127739047,4.377124438712544,-0.914234098462416,4.693840042407242,-0.8357541661380554,3.792511048374696,-1.103894984505172,0,0.25666666666666665
695c39e7ce90b13220851f96,2025,3,1.6467283748516814,2.294666107404163,2.292617520264132,3,Information Technology,QA Lead,0.3293456749703363,0.4589332214808326,0.4585235040528264,3.2921873479845263,-1.6454589731328448,2.726290481232913,-0.4316243738287499,2.4366960121825736,-0.1440784919184414,0,0.52
695c39e7ce90b13220851f98,2025,3,2.946754496892854,2.3716263526908685,3.4954322578112,3,Human Resources,Associate,0.5893508993785708,0.4743252705381737,0.6990864515622399,1.4513095607624376,1.4954449361304163,2.757733300602983,-0.3861069479121144,2.498806363392228,0.9966258944189716,0,0.08333333333333333
695c39e7ce90b13220851f99,2025,3,3.657094483224852,2.9458409090369546,4.120530433364011,3,Human Resources,Manager,0.7314188966449703,0.589168181807391,0.8241060866728022,2.960051580020628,0.6970429032042236,3.2980990911794814,-0.3522581821425268,2.504348880201027,1.616181553162984,0,0.15
695c39e7ce90b13220851f9a,2025,3,3.36957925040184,2.6408439174327354,2.938706410680064,3,Human Resources,Assistant Manager,0.6739158500803679,0.528168783486547,0.5877412821360128,2.744341639691058,0.6252376107107818,2.3917845505046347,0.2490593669281007,3.0407654009484317,-0.1020589902683672,0,0.08
695c39e7ce90b13220851f9b,2025,3,3.1769767243483376,4.1486390063599945,3.260528289359692,3,Human Resources,Senior Executive,0.6353953448696675,0.8297278012719989,0.6521056578719383,3.0799956578562546,0.0969810664920829,2.5955247955051988,1.5531142108547955,2.911834171728015,0.3486941176316764,0,0.15666666666666668
695c39e7ce90b13220851f9c,2025,3,3.244274281499547,4.286960695913219,3.2118110440556915,3,Administration,Executive,0.6488548562999095,0.8573921391826438,0.6423622088111383,1.7802797413101623,1.4639945401893848,1.0,3.286960695913219,2.0728858835853314,1.13892516047036,0,0.02
695c39e7ce90b13220851f9d,2025,3,3.8638354194018953,3.5929947927607184,3.5875614076093707,3,Information Technology,QA Engineer,0.7727670838803791,0.7185989585521437,0.7175122815218742,2.476017766309776,1.3878176530921191,2.795223104380565,0.7977716883801533,3.4494071300362403,0.1381542775731303,0,0.12
695c39e7ce90b13220851f9f,2025,3,1.6703851289967735,2.616995165180631,2.1642678719041344,3,Information Technology,Associate Software Engineer,0.3340770257993547,0.5233990330361262,0.4328535743808269,3.4901015326053377,-1.819716403608564,2.1591409760135187,0.4578541891671124,2.3924523325476583,-0.2281844606435239,0,0.2866666666666667
695c39e7ce90b13220851fa0,2025,3,1.6557980984906622,1.6237905860481248,1.766579666168962,3,Human Resources,Assistant Manager,0.3311596196981324,0.3247581172096249,0.3533159332337924,2.9805840027193677,-1.3247859042287051,3.6628476422016303,-2.039057056153505,3.04592353338344,-1.279343867214478,0,0.8
695c39e7ce90b13220851fa2,2025,3,3.371518077962166,4.048951631683404,4.183200121287891,3,Administration,Manager,0.6743036155924332,0.8097903263366808,0.8366400242575782,2.7726028121891027,0.5989152657730634,3.7372864364659177,0.3116651952174862,2.146360113811224,2.036840007476667,0,0.19
695c39e7ce90b13220851fa4,2025,3,2.658164256233156,2.850756588516031,3.895873483360207,3,Human Resources,Associate,0.5316328512466312,0.5701513177032063,0.7791746966720414,3.18923105554931,-0.5310667993161542,3.2316989441242887,-0.3809423556082576,2.673709113962959,1.2221643693972477,0,0.09666666666666666
695c39e7ce90b13220851fa7,2025,3,3.0165596061220006,4.430830201600109,3.223282354646159,3,Administration,Senior Manager,0.6033119212244001,0.8861660403200219,0.6446564709292317,3.642632519775184,-0.6260729136531831,3.253826416825228,1.177003784774881,1.9715312289827267,1.2517511256634322,0,0.19333333333333333
695c39e7ce90b13220851fa8,2025,3,3.867447317213068,3.442078501932362,2.9373558905694663,3,Information Technology,Project Manager,0.7734894634426135,0.6884157003864724,0.5874711781138933,3.4062838111666065,0.4611635060464611,2.8320700185931686,0.6100084833391932,4.257212151735439,-1.319856261165973,0,0.17666666666666667
695c39e7ce90b13220851fa9,2025,3,4.41738707650685,5.0,3.929014120245327,3,Information Technology,Senior QA Engineer,0.88347741530137,1.0,0.7858028240490654,3.463372347350512,0.9540147291563388,3.723637872676085,1.2763621273239156,4.3534956225838375,-0.4244815023385104,0,0.07333333333333333
695c39e7ce90b13220851fab,2025,3,4.371913021650848,3.566237512817134,5.0,3,Administration,Executive,0.8743826043301695,0.713247502563427,1.0,1.4931820450496405,2.878730976601207,1.3949821537528466,2.171255359064288,1.6606814529041245,3.339318547095876,0,0.02
695c39e7ce90b13220851fac,2025,3,2.644879640071251,2.3764649591610367,2.5267435161318863,3,Administration,Senior Manager,0.5289759280142502,0.4752929918322073,0.5053487032263773,3.47542507753444,-0.8305454374631887,2.703661719235796,-0.3271967600747594,3.1721458972519128,-0.6454023811200265,0,0.16
695c39e7ce90b13220851fad,2025,3,2.7531838822159878,3.82243140187428,2.9986811271441693,3,Information Technology,Administrator,0.5506367764431974,0.7644862803748561,0.5997362254288339,2.878961900355701,-0.1257780181397141,3.221637929769876,0.6007934721044048,3.5050326530681755,-0.5063515259240061,0,0.11666666666666667
695c39e7ce90b13220851fae,2025,3,2.561556767781312,2.917486022504437,3.3727707429874507,3,Human Resources,Executive,0.5123113535562622,0.5834972045008874,0.6745541485974902,1.595239162341484,0.9663176054398276,1.5612146115975158,1.356271410906921,2.296033442711798,1.0767373002756528,0,0.013333333333333334
695c39e7ce90b13220851faf,2025,3,2.42533550741402,2.636130749736706,3.951132624863301,3,Administration,Assistant Manager,0.4850671014828039,0.5272261499473412,0.7902265249726601,2.593587979575513,-0.1682524721614937,2.451368512163424,0.1847622375732824,1.8023337620010464,2.1487988628622543,0,0.06
695c39e7ce90b13220851fb1,2025,3,2.1809429973954355,3.1467792960505254,3.2017540529577677,3,Human Resources,Team Lead,0.4361885994790871,0.6293558592101051,0.6403508105915534,3.3536407236833568,-1.1726977262879212,4.251274476555436,-1.104495180504911,3.90412111543193,-0.7023670624741634,0,0.38333333333333336
695c39e7ce90b13220851fb2,2025,3,2.778509524645419,2.5898041993800924,2.9719461689205016,3,Administration,Senior Manager,0.5557019049290838,0.5179608398760185,0.5943892337841004,3.549089606235943,-0.7705800815905244,3.3646425666769875,-0.774838367296895,3.0430791124762573,-0.0711329435557557,0,0.11666666666666667
695c39e7ce90b13220851fb3,2025,3,1.4859583859847734,2.664500704355512,3.88268348472755,3,Human Resources,Senior Manager,0.2971916771969546,0.5329001408711024,0.7765366969455101,1.9592182443607729,-0.4732598583759992,3.034203003000336,-0.3697022986448237,3.158328599914646,0.7243548848129042,0,0.14
695c39e7ce90b13220851fb5,2025,3,2.1544303816724817,3.367215618567364,3.451738067502297,3,Administration,Senior Manager,0.4308860763344963,0.6734431237134728,0.6903476135004594,2.7703556469355908,-0.6159252652631091,2.7522814360436243,0.6149341825237395,2.637965579108264,0.8137724883940329,0,0.14
695c39e7ce90b13220851fb6,2025,3,4.064043219798728,2.561533383470472,3.9419271434575904,3,Human Resources,Senior Manager,0.8128086439597455,0.5123066766940945,0.7883854286915181,4.261791371498861,-0.1977481517001331,4.55256888088805,-1.9910354974175772,2.858153050768566,1.0837740926890245,0,0.10333333333333333
695c39e7ce90b13220851fb7,2025,3,1.8100874867345984,2.5505353659525745,2.7671732247343237,3,Administration,Senior Executive,0.3620174973469197,0.5101070731905148,0.5534346449468647,1.520301409540842,0.2897860771937566,2.265956391140019,0.2845789748125553,1.956768422949044,0.8104048017852792,0,0.043333333333333335
695c39e7ce90b13220851fba,2025,3,2.3992164685129804,3.198426816386972,3.28808285507484,3,Human Resources,Manager,0.4798432937025961,0.6396853632773942,0.657616571014968,3.1890238293050217,-0.7898073607920413,2.831956076040165,0.3664707403468061,3.513686633719034,-0.2256037786441944,0,0.12
695c39e7ce90b13220851fbb,2025,3,1.4392868922941142,1.0689997173170611,2.498254888953955,3,Information Technology,Tech Lead,0.2878573784588228,0.2137999434634122,0.499650977790791,3.5569795437925347,-2.1176926514984205,3.222070128964092,-2.1530704116470307,2.5662374268722834,-0.0679825379183283,0,0.6433333333333333
695c39e7ce90b13220851fbf,2025,3,1.7489388531324883,1.4230896755674944,1.451801109184299,3,Administration,Manager,0.3497877706264977,0.2846179351134988,0.2903602218368598,4.303498270641487,-2.5545594175089987,2.8010275045918984,-1.377937829024404,2.4120568211233477,-0.9602557119390482,0,0.8533333333333334
695c39e7ce90b13220851fc0,2025,3,2.891992093343952,1.5868064335616356,3.332999515038455,3,Human Resources,Team Lead,0.5783984186687904,0.3173612867123271,0.666599903007691,3.9762300806827873,-1.0842379873388357,4.037460097384214,-2.450653663822578,3.6538230690624487,-0.3208235540239936,0,0.26666666666666666
695c39e7ce90b13220851fc1,2025,3,2.60439119457386,1.831490343767994,2.1691170159300714,3,Administration,General Manager,0.5208782389147719,0.3662980687535987,0.4338234031860143,2.359934487179876,0.2444567073939838,3.996035793745241,-2.164545449977247,3.599951549189784,-1.4308345332597123,0,0.37666666666666665
695c39e7ce90b13220851fc2,2025,3,3.517899065594765,4.616025698328747,4.061954902329593,3,Human Resources,Senior Manager,0.7035798131189531,0.9232051396657496,0.8123909804659186,3.882246398819632,-0.3643473332248659,3.98444721544452,0.631578482884227,4.282661942461509,-0.2207070401319155,0,0.22666666666666666
695c39e7ce90b13220851fc3,2025,3,3.63212224715144,4.076409639627903,3.058175436357725,3,Administration,Team Lead,0.7264244494302879,0.8152819279255805,0.611635087271545,3.1656681731899874,0.4664540739614522,3.680902114099436,0.3955075255284663,4.7292421073600135,-1.6710666710022886,0,0.22333333333333333
695c39e7ce90b13220851fc4,2025,3,3.0952939650473805,1.9509890314130724,1.7074816552411327,3,Information Technology,Administrator,0.6190587930094761,0.3901978062826144,0.3414963310482265,1.734134180422812,1.3611597846245689,1.4144749537351111,0.5365140776779613,3.236361428296085,-1.5288797730549522,0,0.09666666666666666
695c39e7ce90b13220851fc7,2025,3,3.063070566978303,3.306873095352408,2.376308848694032,3,Information Technology,Associate Software Engineer,0.6126141133956606,0.6613746190704816,0.4752617697388064,3.094547879735902,-0.0314773127575986,2.923153173558841,0.3837199217935665,2.389745816273986,-0.0134369675799543,0,0.22666666666666666
695c39e7ce90b13220851fc8,2025,3,3.696972947353857,2.301855315070267,3.581752474946005,3,Information Technology,Architect,0.7393945894707714,0.4603710630140534,0.7163504949892011,1.9217344290772125,1.7752385182766444,3.655827122075897,-1.3539718070056304,1.5107442088210563,2.071008266124949,0,0.10333333333333333
695c39e7ce90b13220851fcd,2025,3,2.1722118382405564,1.876428011322926,2.486773254882881,3,Administration,Assistant Manager,0.4344423676481113,0.3752856022645852,0.4973546509765761,1.5870116915158672,0.5852001467246892,2.62438652624134,-0.7479585149184138,3.113560315564749,-0.6267870606818682,0,0.23333333333333334
695c39e7ce90b13220851fcf,2025,3,2.968803128154623,3.4835452436370646,1.7610319366735954,3,Administration,Assistant Manager,0.5937606256309247,0.6967090487274129,0.3522063873347191,2.5469984161719474,0.4218047119826758,2.1354973371604054,1.3480479064766593,2.47134566018848,-0.7103137235148844,0,0.11666666666666667
695c39e7ce90b13220851fd0,2025,3,1.3920195983326715,1.386328495884352,1.5535679963872815,3,Human Resources,Team Lead,0.2784039196665343,0.2772656991768704,0.3107135992774563,3.602923764831912,-2.2109041664992404,4.471708656935683,-3.085380161051331,3.4157629808834518,-1.8621949844961696,0,0.9066666666666666
695c39e7ce90b13220851fd1,2025,3,4.50759254099852,2.897585289751848,2.592329526438304,3,Administration,Assistant Manager,0.901518508199704,0.5795170579503696,0.5184659052876608,3.5736947300807587,0.9338978109177608,4.121265287901984,-1.2236799981501365,2.408057420547043,0.184272105891261,0,0.20333333333333334
695c39e7ce90b13220851fd3,2025,3,2.808702209949983,2.953856045362874,2.652275023673294,3,Administration,Manager,0.5617404419899966,0.5907712090725747,0.5304550047346588,3.466257012611636,-0.6575548026616529,2.1734999490249405,0.7803560963379335,3.4928345267793626,-0.8405595031060686,0,0.11
695c39e7ce90b13220851fd7,2025,3,3.973497676422968,3.838386040858981,3.616668682632037,3,Administration,Manager,0.7946995352845937,0.7676772081717962,0.7233337365264074,3.1092875792435315,0.8642100971794369,1.3263759090515628,2.5120101318074184,3.0595430738696394,0.5571256087623975,0,0.03666666666666667
695c39e7ce90b13220851fda,2025,3,3.0401359693595023,2.942922101112039,4.406839269493005,3,Human Resources,Team Lead,0.6080271938719004,0.5885844202224078,0.8813678538986011,3.128565589897317,-0.0884296205378145,2.9003637058273126,0.0425583952847263,2.72212521953568,1.6847140499573254,0,0.14333333333333334
695c39e7ce90b13220851fdb,2025,3,4.69847461500111,5.0,2.9892876775895134,3,Human Resources,Associate,0.939694923000222,1.0,0.5978575355179027,2.987777852387417,1.710696762613693,2.8825744851412267,2.1174255148587733,2.977247756021285,0.0120399215682285,0,0.05
695c39e7ce90b13220851fdc,2025,3,2.0807148254827004,1.500947189259398,2.131551868855576,3,Human Resources,Assistant General Manager,0.4161429650965401,0.3001894378518795,0.4263103737711152,3.3105598590968817,-1.2298450336141813,3.0450750467755685,-1.5441278575161703,2.165382556437496,-0.0338306875819198,0,0.6866666666666666
695c39e7ce90b13220851fdd,2025,3,3.9855564433438335,3.410081142769058,3.256237265684004,3,Human Resources,Executive,0.7971112886687669,0.6820162285538116,0.6512474531368008,2.403185341335965,1.5823711020078697,3.2616990346642525,0.1483821081048053,3.355413647165268,-0.0991763814812638,0,0.07333333333333333
